 ! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Wednesday, 16 December 2015 12:30:23
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9914A
! SERIAL MY53104783
! FIRMWARE_VERSION A.08.06
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1766410667
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN 
 422.141,-1.58751   
 422.581,-1.58772   
 423.021,-1.5994   
 423.46,-1.62497   
 423.9,-1.65668   
 424.34,-1.68697   
 424.78,-1.70975   
 425.22,-1.72284   
 425.66,-1.72803   
 426.1,-1.72633   
 426.54,-1.71817   
 426.979,-1.70712   
 427.419,-1.69648   
 427.859,-1.68357   
 428.299,-1.67799   
 428.739,-1.66579   
 429.179,-1.64394   
 429.619,-1.62968   
 430.059,-1.63011   
 430.499,-1.64078   
 430.938,-1.65853   
 431.378,-1.68552   
 431.818,-1.71503   
 432.258,-1.74502   
 432.698,-1.77231   
 433.138,-1.7922   
 433.578,-1.80471   
 434.018,-1.80965   
 434.457,-1.81124   
 434.897,-1.81278   
 435.337,-1.80778   
 435.777,-1.78644   
 436.217,-1.75825   
 436.657,-1.7327   
 437.097,-1.71181   
 437.537,-1.69825   
 437.977,-1.69677   
 438.416,-1.70455   
 438.856,-1.71935   
 439.296,-1.74211   
 439.736,-1.76954   
 440.176,-1.79819   
 440.616,-1.827   
 441.056,-1.84897   
 441.496,-1.86889   
 441.935,-1.89208   
 442.375,-1.90632   
 442.815,-1.90854   
 443.255,-1.9032   
 443.695,-1.89225   
 444.135,-1.87992   
 444.575,-1.87215   
 445.015,-1.87099   
 445.455,-1.8751   
 445.894,-1.88982   
 446.334,-1.91527   
 446.774,-1.9477   
 447.214,-1.98613   
 447.654,-2.02882   
 448.094,-2.06853   
 448.534,-2.1161   
 448.974,-2.17397   
 449.413,-2.22672   
 449.853,-2.26676   
 450.293,-2.29317   
 450.733,-2.30898   
 451.173,-2.31647   
 451.613,-2.31803   
 452.053,-2.31574   
 452.493,-2.31227   
 452.933,-2.31338   
 453.372,-2.3216   
 453.812,-2.33412   
 454.252,-2.35421   
 454.692,-2.38079   
 455.132,-2.40751   
 455.572,-2.43664   
 456.012,-2.48386   
 456.452,-2.53794   
 456.891,-2.59271   
 457.331,-2.63697   
 457.771,-2.66867   
 458.211,-2.68812   
 458.651,-2.6965   
 459.091,-2.69699   
 459.531,-2.68907   
 459.971,-2.67714   
 460.411,-2.66486   
 460.85,-2.65468   
 461.29,-2.65007   
 461.73,-2.64963   
 462.17,-2.65541   
 462.61,-2.66268   
 463.05,-2.67286   
 463.49,-2.69775   
 463.93,-2.73625   
 464.37,-2.77768   
 464.809,-2.81605   
 465.249,-2.84638   
 465.689,-2.86611   
 466.129,-2.87716   
 466.569,-2.87934   
 467.009,-2.87379   
 467.449,-2.86186   
 467.889,-2.84936   
 468.328,-2.84006   
 468.768,-2.83344   
 469.208,-2.83643   
 469.648,-2.8508   
 470.088,-2.86583   
 470.528,-2.88415   
 470.968,-2.92111   
 471.408,-2.97708   
 471.848,-3.04556   
 472.287,-3.12143   
 472.727,-3.19775   
 473.167,-3.26985   
 473.607,-3.33757   
 474.047,-3.39984   
 474.487,-3.45707   
 474.927,-3.50926   
 475.367,-3.55662   
 475.806,-3.60801   
 476.246,-3.6646   
 476.686,-3.72735   
 477.126,-3.80065   
 477.566,-3.88479   
 478.006,-3.96562   
 478.446,-4.05358   
 478.886,-4.16152   
 479.326,-4.28717   
 479.765,-4.42236   
 480.205,-4.56058   
 480.645,-4.69666   
 481.085,-4.82487   
 481.525,-4.94606   
 481.965,-5.05893   
 482.405,-5.16246   
 482.845,-5.25715   
 483.284,-5.34913   
 483.724,-5.44163   
 484.164,-5.53814   
 484.604,-5.64289   
 485.044,-5.75866   
 485.484,-5.88452   
 485.924,-6.00699   
 486.364,-6.13368   
 486.804,-6.27251   
 487.243,-6.42181   
 487.683,-6.57266   
 488.123,-6.71347   
 488.563,-6.83395   
